chrom,start,end,name,score,strand
chr1,16974301,16976402,ENSG00000286898,.,+
chr1,16976925,16979026,ENSG00000226526,.,+
chr1,16978631,16980732,MFAP2,.,-
chr1,17009756,17011857,ENSG00000288636,.,-
chr1,17009927,17012028,ATP13A2,.,-
chr1,17052031,17054132,SDHB,.,-
chr1,17117450,17119551,PADI2,.,-
chr1,17187782,17189883,LINC02783,.,+
chr1,17199732,17201833,ENSG00000282843,.,-
chr1,17203127,17205228,PADI1,.,+
chr1,17247097,17249198,PADI3,.,+
chr1,17275888,17277989,MIR3972,.,+
chr1,17306194,17308295,PADI4,.,+
chr1,17370195,17372296,PADI6,.,+
chr1,17404759,17406860,RCC2-AS1,.,+
chr1,17437327,17439428,ENSG00000290096,.,-
chr1,17437676,17439777,RCC2,.,-
chr1,17537697,17539798,ARHGEF10L,.,+
chr1,17715624,17717725,LINC02810,.,+
chr1,17753332,17755433,ACTL8,.,+
chr1,18013711,18015812,ENSG00000284653,.,+
chr1,18063656,18065757,LINC01654,.,+
chr1,18105797,18107898,IGSF21,.,+
chr1,18107388,18109489,ENSG00000280222,.,+
chr1,18177345,18179446,IGSF21-AS1,.,-
chr1,18383828,18385929,ENSG00000225387,.,+
chr1,18478929,18481030,KLHDC7A,.,+
chr1,18511117,18513218,DYNLL1P3,.,+
chr1,18593413,18595514,ENSG00000225478,.,+
chr1,18628845,18630946,PAX7,.,+
chr1,18857659,18859760,TAS1R2,.,-
chr1,18881274,18883375,MIR4695,.,-
chr1,18895147,18897248,MIR1290,.,-
chr1,18900723,18902824,ALDH4A1,.,-
chr1,18954675,18956776,IFFO2,.,-
chr1,19073510,19075611,ENSG00000272084,.,-
chr1,19208265,19210366,UBR4,.,-
chr1,19208347,19210448,EMC1-AS1,.,+
chr1,19249551,19251652,EMC1,.,-
chr1,19249804,19251905,MRTO4,.,+
chr1,19260306,19262407,ENSG00000286064,.,-
chr1,19272193,19274294,AKR7L,.,-
chr1,19286769,19288870,AKR7A3,.,-
chr1,19295079,19297180,ENSG00000270728,.,+
chr1,19303181,19305282,RNU6-1099P,.,-
chr1,19310143,19312244,AKR7A2,.,-
chr1,19310325,19312426,SLC66A1,.,+
chr1,19422383,19424484,RN7SL277P,.,+
chr1,19482402,19484503,MICOS10,.,+
chr1,19483538,19485639,CAPZB,.,-
chr1,19508592,19510693,RNU4-28P,.,+
chr1,19594831,19596932,MICOS10-DT,.,-
chr1,19594978,19597079,NBL1,.,+
chr1,19595066,19597167,MICOS10-NBL1,.,+
chr1,19606113,19608214,ENSG00000226396,.,+
chr1,19662874,19664975,HTR6,.,+
chr1,19797944,19800045,TMCO4,.,-
chr1,19812366,19814467,RNF186-AS1,.,+
chr1,19813282,19815383,RNF186,.,-
chr1,19880394,19882495,OTUD3,.,+
chr1,19921616,19923717,PLA2G2E,.,-
chr1,19968968,19971069,RN7SL304P,.,+
chr1,19978415,19980516,PLA2G2A,.,-
chr1,20026178,20028279,PLA2G5,.,+
chr1,20117565,20119666,PLA2G2D,.,-
chr1,20137322,20139423,PLA2G2F,.,+
chr1,20152170,20154271,ENSG00000227066,.,+
chr1,20184095,20186196,UBXN10,.,+
chr1,20184517,20186618,PLA2G2C,.,-
chr1,20241094,20243195,LINC01757,.,+
chr1,20270017,20272118,ENSG00000284710,.,+
chr1,20288874,20290975,VWA5B1,.,+
chr1,20321186,20323287,ENSG00000226664,.,-
chr1,20411252,20413353,ENSG00000226487,.,-
chr1,20429233,20431334,LINC01141,.,-
chr1,20474221,20476322,ENSG00000284641,.,+
chr1,20478396,20480497,ENSG00000284743,.,-
chr1,20484209,20486310,CAMK2N1,.,-
chr1,20485404,20487505,ENSG00000289402,.,-
chr1,20506150,20508251,MUL1,.,-
chr1,20523988,20526089,RPS4XP4,.,+
chr1,20550572,20552673,FAM43B,.,+
chr1,20587085,20589186,CDA,.,+
chr1,20631457,20633558,PINK1,.,+
chr1,20631678,20633779,MIR6084,.,+
chr1,20650192,20652293,PINK1-AS,.,-
chr1,20659543,20661644,DDOST,.,-
chr1,20692012,20694113,ENSG00000235432,.,-
chr1,20716016,20718117,KIF17,.,-
chr1,20730836,20732937,SH2D5,.,-
chr1,20730879,20732980,ENSG00000233069,.,+
chr1,20785322,20787423,HP1BP3,.,-
chr1,20839240,20841341,RNU7-200P,.,+
chr1,20986431,20988532,MIR1256,.,-
chr1,21001933,21004034,RPS15AP6,.,-
chr1,21071752,21073853,ENSG00000236073,.,-
chr1,21159474,21161575,HSPE1P27,.,+
chr1,21175053,21177154,ENSG00000287192,.,+
chr1,21175284,21177385,EIF4G3,.,-
chr1,21264081,21266182,ENSG00000236936,.,+
chr1,21291289,21293390,ECE1-AS1,.,+
chr1,21343571,21345672,ECE1,.,-
chr1,21395986,21398087,PPP1R11P1,.,+
chr1,21411292,21413393,PDE4DIPP10,.,-
chr1,21413897,21415998,ENSG00000236009,.,+
chr1,21425966,21428067,NBPF2P,.,-
chr1,21426302,21428403,HS6ST1P1,.,+
chr1,21432317,21434418,CROCCP5,.,+
chr1,21438127,21440228,NBPF3,.,+
chr1,21458081,21460182,PFN1P10,.,-
chr1,21507396,21509497,ALPL,.,+
chr1,21545403,21547504,ENSG00000289715,.,+
chr1,21584471,21586572,LINC02596,.,+
chr1,21667356,21669457,RAP1GAP,.,-
chr1,21766268,21768369,ENSG00000231978,.,+
chr1,21781605,21783706,USP48,.,-
chr1,21810264,21812365,LDLRAD2,.,+
chr1,21906097,21908198,ENSG00000232037,.,+
chr1,21935309,21937410,HSPG2,.,-
chr1,21954870,21956971,ENSG00000283234,.,-
chr1,21975021,21977122,CELA3B,.,+
chr1,21981605,21983706,ENSG00000285959,.,+
chr1,21985480,21987581,RN7SL386P,.,+
chr1,21985815,21987916,RNU6-1022P,.,+
chr1,21999656,22001757,CELA3A,.,+
chr1,22008649,22010750,RN7SL186P,.,+
chr1,22008984,22011085,RNU6-776P,.,+
chr1,22022557,22024658,LINC00339,.,+
chr1,22023141,22025242,ENSG00000289694,.,+
chr1,22024047,22026148,LINC01635,.,-
chr1,22028526,22030627,ENSG00000285794,.,+
chr1,22050626,22052727,CDC42,.,+
chr1,22050926,22053027,CDC42-AS1,.,-
chr1,22057196,22059297,CDC42-IT1,.,+
chr1,22066826,22068927,MPHOSPH6P1,.,-
chr1,22140849,22142950,ENSG00000285873,.,+
chr1,22141968,22144069,WNT4,.,-
chr1,22264238,22266339,MIR4418,.,+
chr1,22321330,22323431,PPIAP34,.,-
chr1,22364481,22366582,ENSG00000279625,.,-
chr1,22426837,22428938,ZBTB40,.,+
chr1,22515473,22517574,ZBTB40-IT1,.,+
chr1,22561488,22563589,EPHA8,.,+
chr1,22631365,22633466,MIR6127,.,-
chr1,22633076,22635177,C1QA,.,+
chr1,22634505,22636606,ENSG00000289692,.,+
chr1,22641013,22643114,C1QC,.,+
chr1,22650761,22652862,C1QB,.,+
chr1,22708838,22710939,EPHB2,.,+
chr1,22717516,22719617,MIR4684,.,+
chr1,22834848,22836949,ENSG00000225952,.,-
chr1,22861225,22863326,MIR4253,.,-
chr1,22970865,22972966,LACTBL1,.,-
chr1,23017099,23019200,TEX46,.,-
chr1,23017442,23019543,KDM1A,.,+
chr1,23042304,23044405,MIR3115,.,+
chr1,23055933,23058034,ENSG00000266802,.,-
chr1,23086057,23088158,ENSG00000240553,.,-
chr1,23138324,23140425,ENSG00000229010,.,+
chr1,23160703,23162804,RNU6-514P,.,+
chr1,23161952,23164053,RNU6-135P,.,+
chr1,23165888,23167989,ENSG00000289014,.,-
chr1,23175807,23177908,LUZP1,.,-
chr1,23215501,23217602,HTR1D,.,-
chr1,23242764,23244865,ENSG00000215381,.,+
chr1,23285487,23287588,LINC01355,.,-
chr1,23295796,23297897,ENSG00000284726,.,+
chr1,23342335,23344436,HNRNPR,.,-
chr1,23366938,23369039,ZNF436-AS1,.,+
chr1,23367835,23369936,ZNF436,.,-
chr1,23368253,23370354,Y_RNA,.,+
chr1,23377028,23379129,ENSG00000271420,.,-
chr1,23408831,23410932,ENSG00000232482,.,+
chr1,23422747,23424848,TCEA3,.,-
chr1,23482567,23484668,ASAP3,.,-
chr1,23529232,23531333,E2F2,.,-
chr1,23548914,23551015,ENSG00000235052,.,-
chr1,23557500,23559601,ID3,.,-
chr1,23579494,23581595,MDS2,.,+
chr1,23591620,23593721,ENSG00000285802,.,-
chr1,23668293,23670394,ENSG00000229239,.,+
chr1,23689741,23691842,RPL11,.,+
chr1,23741447,23743548,ELOA,.,+
chr1,23776324,23778425,ELOA-AS1,.,-
chr1,23776417,23778518,PITHD1,.,+
chr1,23789144,23791245,LYPLA2,.,+
chr1,23791557,23793658,ENSG00000289835,.,-
chr1,23798780,23800881,GALE,.,-
chr1,23836619,23838720,HMGCL,.,-
chr1,23866289,23868390,FUCA1,.,-
chr1,23900736,23902837,BTBD6P1,.,-
chr1,23905110,23907211,ENSG00000232557,.,+
chr1,23911361,23913462,CNR2,.,-
chr1,23927069,23929170,MIR378F,.,+
chr1,23947382,23949483,H3P1,.,-
chr1,23954838,23956939,PNRC2,.,+
chr1,23978926,23981027,SRSF10,.,-
chr1,24006518,24008619,ENSG00000215905,.,-
chr1,24038834,24040935,ENSG00000225315,.,+
chr1,24064773,24066874,MYOM3-AS1,.,+
chr1,24110134,24112235,MYOM3,.,-
chr1,24141139,24143240,IL22RA1,.,-
chr1,24185958,24188059,IFNLR1,.,-
chr1,24197557,24199658,GRHL3,.,+
chr1,24198239,24200340,LINC02800,.,+
chr1,24319900,24322001,GRHL3-AS1,.,-
chr1,24413801,24415902,NIPAL3,.,+
chr1,24414933,24417034,STPG1,.,-
chr1,24474361,24476462,ENSG00000288982,.,+
chr1,24500350,24502451,RCAN3,.,+
chr1,24533399,24535500,RCAN3AS,.,-
chr1,24554023,24556124,NCMAP-DT,.,-
chr1,24554086,24556187,NCMAP,.,+
chr1,24561626,24563727,ENSG00000227312,.,+
chr1,24623512,24625613,Y_RNA,.,-
chr1,24629715,24631816,SRRM1,.,+
chr1,24702893,24704994,ENSG00000284699,.,+
chr1,24743381,24745482,CLIC4,.,+
chr1,24775978,24778079,RNU6-1208P,.,-
chr1,24917415,24919516,MIR6731,.,-
chr1,24959344,24961445,RUNX3-AS1,.,+
chr1,24963120,24965221,RUNX3,.,-
chr1,24968864,24970965,ENSG00000261025,.,-
chr1,25021502,25023603,MIR4425,.,+
chr1,25039135,25041236,LINC02793,.,+
chr1,25111119,25113220,ENSG00000233755,.,-
chr1,25123453,25125554,IFITM3P7,.,-
chr1,25206138,25208239,ENSG00000231953,.,+
chr1,25230501,25232602,SYF2,.,-
chr1,25230585,25232686,ENSG00000284602,.,+
chr1,25237493,25239594,ENSG00000284657,.,+
chr1,25245836,25247937,ENSG00000272432,.,+
chr1,25265135,25267236,ENSG00000261349,.,-
chr1,25270392,25272493,RHD,.,+
chr1,25292642,25294743,SDHDP6,.,-
chr1,25335464,25337565,ENSG00000259984,.,-
chr1,25336212,25338313,RSRP1,.,-
chr1,25336316,25338417,TMEM50A,.,+
chr1,25396720,25398821,ENSG00000238084,.,+
chr1,25428191,25430292,RHCE,.,-
chr1,25428857,25430958,MACO1,.,+
chr1,25541605,25543706,LDLRAP1,.,+
chr1,25579477,25581578,ENSG00000225643,.,+
chr1,25614790,25616891,MAN1C1,.,+
chr1,25657110,25659211,ENSG00000233478,.,-
chr1,25798192,25800293,SELENON,.,+
chr1,25809469,25811570,ENSG00000255054,.,+
chr1,25816639,25818740,MTFR1L,.,+
chr1,25818796,25820897,ENSG00000228172,.,-
chr1,25830133,25832234,ENSG00000272478,.,-
chr1,25857457,25859558,AUNIP,.,-
chr1,25857579,25859680,ENSG00000236528,.,+
chr1,25873707,25875808,PAQR7,.,-
chr1,25875495,25877596,Y_RNA,.,+
chr1,25885359,25887460,SNRPFP2,.,+
chr1,25886969,25889070,ENSG00000223624,.,+
chr1,25904453,25906554,MIR3917,.,-
chr1,25904990,25907091,STMN1,.,-
chr1,25962196,25964297,RNU6-110P,.,+
chr1,25996116,25998217,PAFAH2,.,-
chr1,26004005,26006106,ENSG00000252190,.,+
chr1,26004215,26006316,ENSG00000252691,.,+
chr1,26017883,26019984,EXTL1,.,+
chr1,26044117,26046218,SLC30A2,.,-
chr1,26044664,26046765,ENSG00000284309,.,+
chr1,26066435,26068536,TRIM63,.,-
chr1,26109164,26111265,PDIK1L,.,+
chr1,26157078,26159179,FAM110D,.,+
chr1,26166962,26169063,C1orf232,.,-
chr1,26167907,26170008,ZNF593,.,+
chr1,26169831,26171932,ZNF593OS,.,-
chr1,26175483,26177584,CNKSR1,.,+
chr1,26188560,26190661,CATSPER4,.,+
chr1,26207740,26209841,ZPLD2P,.,+
chr1,26218475,26220576,ENSG00000278572,.,-
chr1,26232199,26234300,CEP85,.,+
chr1,26261397,26263498,ENSG00000270733,.,-
chr1,26278085,26280186,SH3BGRL3,.,+
chr1,26315957,26318058,CD52,.,+
chr1,26316362,26318463,UBXN11,.,-
chr1,26324687,26326788,ENSG00000225854,.,+
chr1,26358079,26360180,CRYBG2,.,-
chr1,26372521,26374622,ZNF683,.,-
chr1,26408816,26410917,LIN28A,.,+
chr1,26430281,26432382,DHDDS,.,+
chr1,26453186,26455287,ENSG00000223583,.,-
chr1,26466013,26468114,DHDDS-AS1,.,-
chr1,26470439,26472540,HMGN2,.,+
chr1,26518249,26520350,DPPA2P2,.,-
chr1,26527760,26529861,RPS6KA1,.,+
chr1,26552541,26554642,MIR1976,.,+
chr1,26591545,26593646,RN7SL679P,.,-
chr1,26592040,26594141,Y_RNA,.,-
chr1,26600431,26602532,RNU7-29P,.,-
chr1,26618909,26621010,ENSG00000289452,.,-
chr1,26638613,26640714,ENSG00000229247,.,-
chr1,26640388,26642489,ENSG00000238316,.,-
chr1,26645446,26647547,ENSG00000235069,.,+
chr1,26690585,26692686,ENSG00000290006,.,+
chr1,26691235,26693336,ARID1A,.,+
chr1,26692130,26694231,ENSG00000260063,.,-
chr1,26785053,26787154,PIGV,.,+
chr1,26812821,26814922,RN7SL165P,.,+
chr1,26815299,26817400,ENSG00000287810,.,+
chr1,26824687,26826788,ZDHHC18,.,+
chr1,26861148,26863249,SFN,.,+
chr1,26874132,26876233,ENSG00000226698,.,+
chr1,26880234,26882335,ENSG00000289554,.,-
chr1,26888282,26890383,GPN2,.,-
chr1,26898237,26900338,NUDC,.,+
chr1,26898466,26900567,GPATCH3,.,-
chr1,26911974,26914075,NR0B2,.,-
chr1,26958467,26960568,KDF1,.,-
chr1,26978164,26980265,RPL12P13,.,+
chr1,26981627,26983728,RPL32P6,.,+
chr1,26984339,26986440,OSTCP2,.,-
chr1,26991691,26993792,TRNP1,.,+
chr1,27010849,27012950,TENT5B,.,-
chr1,27164980,27167081,SLC9A1,.,-
chr1,27174750,27176851,ENSG00000229985,.,+
chr1,27199472,27201573,CHCHD3P3,.,-
chr1,27204929,27207030,NPM1P39,.,+
chr1,27209264,27211365,SNRPEP7,.,+
chr1,27232351,27234452,WDTC1-DT,.,-
chr1,27232631,27234732,WDTC1,.,+
chr1,27253566,27255667,Y_RNA,.,-
chr1,27309239,27311340,ENSG00000243659,.,+
chr1,27320144,27322245,TMEM222,.,+
chr1,27323218,27325319,RNU6-48P,.,+
chr1,27323328,27325429,ACTG1P20,.,+
chr1,27340019,27342120,SYTL1,.,+
chr1,27364960,27367061,MAP3K6,.,-
chr1,27372823,27374924,FCN3,.,-
chr1,27381332,27383433,CD164L2,.,-
chr1,27387467,27389568,ENSG00000231207,.,+
chr1,27390621,27392722,GPR3,.,+
chr1,27455197,27457298,ENSG00000241169,.,+
chr1,27488166,27490267,WASF2,.,-
chr1,27523804,27525905,ENSG00000237429,.,+
chr1,27602430,27604531,AHDC1,.,-
chr1,27633184,27635285,FGR,.,-
chr1,27647418,27649519,ENSG00000235912,.,+
chr1,27664278,27666379,LINC02574,.,-
chr1,27667467,27669568,ENSG00000225886,.,+
chr1,27670211,27672312,IFI6,.,-
chr1,27673708,27675809,RNU6-949P,.,-
chr1,27685470,27687571,CHMP1AP1,.,-
chr1,27691730,27693831,RNU6-424P,.,+
chr1,27723755,27725856,ENSG00000287244,.,-
chr1,27723960,27726061,FAM76A,.,+
chr1,27737090,27739191,ENSG00000231344,.,+
chr1,27737953,27740054,RPEP3,.,+
chr1,27771218,27773319,STX12,.,+
chr1,27771857,27773958,ENSG00000269971,.,+
chr1,27817982,27820083,ENSG00000270031,.,+
chr1,27822537,27824638,RNU6-1245P,.,+
chr1,27828781,27830882,PPP1R8,.,+
chr1,27829208,27831309,ENSG00000286433,.,-
chr1,27832400,27834501,SCARNA1,.,+
chr1,27870542,27872643,THEMIS2,.,+
chr1,27912745,27914846,RPA2,.,-
chr1,27932999,27935100,SMPDL3B,.,+
chr1,27957587,27959688,XKR8,.,+
chr1,27958192,27960293,ENSG00000227050,.,-
chr1,27988523,27990624,ENSG00000238231,.,-
chr1,28030179,28032280,RN7SL559P,.,-
chr1,28086636,28088737,EYA3,.,-
chr1,28094421,28096522,SPCS2P4,.,-
chr1,28107738,28109839,ENSG00000228943,.,+
chr1,28119320,28121421,ENSG00000214812,.,-
chr1,28124938,28127039,ENSG00000289576,.,-
chr1,28140840,28142941,RNU6-176P,.,-
chr1,28191935,28194036,PTAFR,.,-
chr1,28231028,28233129,DNAJC8,.,-
chr1,28234108,28236209,ATP5IF1,.,+
chr1,28234438,28236539,ENSG00000290123,.,-
chr1,28239452,28241553,ENSG00000270605,.,-
chr1,28245143,28247244,ENSG00000271398,.,+
chr1,28257517,28259618,SESN2,.,+
chr1,28327001,28329102,MED18,.,+
chr1,28367581,28369682,PHACTR4,.,+
chr1,28420654,28422755,Y_RNA,.,-
chr1,28451540,28453641,ENSG00000229820,.,+
chr1,28479361,28481462,RNU6ATAC27P,.,+
chr1,28503942,28506043,RCC1,.,+
chr1,28503979,28506080,SNHG3,.,+
chr1,28505365,28507466,SNORA73A,.,+
chr1,28506558,28508659,SNORA73B,.,+
chr1,28525226,28527327,PRDX3P2,.,-
chr1,28542459,28544560,ENSG00000279443,.,+
chr1,28551084,28553185,TRNAU1AP,.,+
chr1,28576821,28578922,SNORD99,.,-
chr1,28577892,28579993,SNORA61,.,-
chr1,28578511,28580612,SNORA44,.,-
chr1,28579053,28581154,SNORA16A,.,-
chr1,28579055,28581156,SNORA16A,.,-
chr1,28581131,28583232,SNHG12,.,-
chr1,28590199,28592300,RAB42,.,+
chr1,28641227,28643328,TAF12-DT,.,+
chr1,28646290,28648391,TAF12,.,-
chr1,28646599,28648700,ENSG00000270103,.,+
chr1,28646599,28648700,RNU11,.,+
chr1,28666777,28668878,GMEB1,.,+
chr1,28687664,28689765,ENSG00000252777,.,+
chr1,28734620,28736721,YTHDF2,.,+
chr1,28735669,28737770,ENSG00000289291,.,-
chr1,28810169,28812270,OPRD1,.,+
chr1,28875335,28877436,ENSG00000233427,.,-
chr1,28879834,28881935,Y_RNA,.,-
chr1,28885090,28887191,EPB41,.,+
chr1,28980607,28982708,ENSG00000225616,.,-
chr1,28983709,28985810,Y_RNA,.,+
chr1,29039198,29041299,Metazoa_SRP,.,+
chr1,29121902,29124003,TMEM200B,.,-
chr1,29144993,29147094,ENSG00000225750,.,-
chr1,29169452,29171553,ENSG00000277916,.,-
chr1,29179899,29182000,SRSF4,.,-
chr1,29221932,29224033,ENSG00000237934,.,+
chr1,29228941,29231042,MECR,.,-
chr1,29234515,29236616,PTPRU,.,+
chr1,29348113,29350214,LINC01756,.,-
chr1,29494892,29496993,ENSG00000225011,.,-
chr1,29707546,29709647,ENSG00000228176,.,-
chr1,29753174,29755275,ENSG00000284676,.,+
chr1,29903356,29905457,ENSG00000270927,.,-
chr1,30035611,30037712,LINC01648,.,-
chr1,30138262,30140363,ENSG00000233372,.,+
chr1,30224522,30226623,ENSG00000231251,.,+
chr1,30409637,30411738,ENSG00000236335,.,-
chr1,30413824,30415925,ENSG00000231949,.,+
chr1,30574824,30576925,ENSG00000289710,.,-
chr1,30716503,30718604,MATN1-AS1,.,+
chr1,30721584,30723685,MATN1,.,-
chr1,30729692,30731793,ENSG00000287510,.,+
chr1,30737231,30739332,MIR4420,.,-
chr1,30755773,30757874,LAPTM5,.,-
chr1,30813552,30815653,ENSG00000229607,.,-
chr1,30822216,30824317,LINC01778,.,+
chr1,30841822,30843923,RN7SKP91,.,+
chr1,30856157,30858258,ENSG00000235143,.,+
chr1,30906757,30908858,SDC3,.,-
chr1,30916734,30918835,RN7SL371P,.,-
chr1,31034733,31036834,ENSG00000237329,.,+
chr1,31048871,31050972,ENSG00000232768,.,+
chr1,31063990,31066091,PUM1,.,-
chr1,31093557,31095658,SELENOWP1,.,-
chr1,31106622,31108723,ENSG00000225142,.,-
chr1,31237886,31239987,NKAIN1,.,-
chr1,31261680,31263781,ENSG00000229447,.,-
chr1,31294787,31296888,SNRNP40,.,-
chr1,31294981,31297082,ZCCHC17,.,+
chr1,31344798,31346899,ENSG00000229044,.,-
chr1,31374849,31376950,FABP3,.,-
chr1,31407564,31409665,SERINC2,.,+
chr1,31486929,31489030,ENSG00000215899,.,-
chr1,31495682,31497783,RNU6-40P,.,-
chr1,31498084,31500185,LDC1P,.,+
chr1,31501743,31503844,Y_RNA,.,-
chr1,31504225,31506326,LINC01226,.,+
chr1,31574484,31576585,TINAGL1,.,+
chr1,31575897,31577998,ENSG00000229167,.,-
chr1,31615685,31617786,HCRTR1,.,+
chr1,31642048,31644149,PEF1-AS1,.,+
chr1,31642693,31644794,ENSG00000264078,.,+
chr1,31642895,31644996,PEF1,.,-
chr1,31702318,31704419,COL16A1,.,-
chr1,31756734,31758835,MIR4254,.,-
chr1,31762892,31764993,ADGRB2,.,-
chr1,31787129,31789230,ENSG00000254545,.,+
chr1,31814021,31816122,SPOCD1,.,-
chr1,31853567,31855668,ENSG00000203620,.,-
chr1,31917627,31919728,ENSG00000288678,.,-
chr1,31919840,31921941,ENSG00000269967,.,-
chr1,31931019,31933120,ENSG00000228634,.,+
chr1,31942855,31944956,PTP4A2,.,-
chr1,31985033,31987134,ENSG00000284702,.,-
chr1,32011867,32013968,KHDRBS1,.,+
chr1,32070030,32072131,TMEM39B,.,+
chr1,32071473,32073574,ENSG00000203325,.,-
chr1,32084948,32087049,MIR5585,.,+
chr1,32085812,32087913,Metazoa_SRP,.,-
chr1,32106055,32108156,KPNA6,.,+
chr1,32168732,32170833,ENSG00000250135,.,+
chr1,32177674,32179775,TXLNA,.,+
chr1,32198594,32200695,CCDC28B,.,+
chr1,32203670,32205771,IQCC,.,+
chr1,32204813,32206914,ENSG00000224066,.,-
chr1,32207088,32209189,DCDC2B,.,+
chr1,32219076,32221177,EIF3I,.,+
chr1,32220358,32222459,TMEM234,.,-
chr1,32238525,32240626,ENSG00000290045,.,+
chr1,32239709,32241810,MTMR9LP,.,-
chr1,32245221,32247322,FAM167B,.,+
chr1,32249243,32251344,LCK,.,+
chr1,32267596,32269697,Metazoa_SRP,.,-
chr1,32284560,32286661,Y_RNA,.,-
chr1,32290082,32292183,HDAC1,.,+
chr1,32334232,32336333,MARCKSL1,.,-
chr1,32348662,32350763,ENSG00000233775,.,-
chr1,32349520,32351621,TSSK3,.,+
chr1,32362277,32364378,FAM229A,.,-
chr1,32392730,32394831,BSDC1,.,-
chr1,32401114,32403215,GAPDHP20,.,-
chr1,32419978,32422079,ENSG00000270850,.,+
chr1,32424788,32426889,LRRC37A12P,.,-
chr1,32455834,32457935,RN7SL122P,.,+
chr1,32463056,32465157,ENSG00000254553,.,+
chr1,32463071,32465172,ZBTB8B,.,+
chr1,32537426,32539527,ZBTB8A,.,+
chr1,32637950,32640051,Y_RNA,.,+
chr1,32648902,32651003,ZBTB8OS,.,-
chr1,32649141,32651242,RBBP4,.,+
chr1,32701595,32703696,SYNC,.,-
chr1,32723236,32725337,ENSG00000224409,.,-
chr1,32739829,32741930,KIAA1522,.,+
chr1,32814766,32816867,S100PBP,.,+
chr1,32816030,32818131,YARS1,.,-
chr1,32870481,32872582,FNDC5,.,-
chr1,32883993,32886094,HPCA,.,+
chr1,32899437,32901538,TMEM54,.,-
chr1,32923453,32925554,ENSG00000287691,.,+
chr1,32962808,32964909,RNF19B,.,-
chr1,32971552,32973653,ENSG00000278966,.,+
chr1,32977946,32980047,ENSG00000217644,.,+
chr1,32984951,32987052,ENSG00000239670,.,+
chr1,32985074,32987175,ENSG00000236065,.,+
chr1,33027575,33029676,Metazoa_SRP,.,-
chr1,33078995,33081096,AK2,.,-
chr1,33079103,33081204,AZIN2,.,+
chr1,33141229,33143330,ENSG00000278997,.,-
chr1,33160850,33162951,ENSG00000279179,.,+
chr1,33180058,33182159,TRIM62,.,-
chr1,33192787,33194888,ENSG00000284721,.,+
chr1,33254491,33256592,ZNF362,.,+
chr1,33259211,33261312,ENSG00000270115,.,+
chr1,33305347,33307448,ENSG00000225313,.,+
chr1,33319097,33321198,A3GALT2,.,-
chr1,33330491,33332592,MIR3605,.,-
chr1,33334863,33336964,RN7SKP16,.,-
chr1,33348351,33350452,PHC2-AS1,.,+
chr1,33429094,33431195,PHC2,.,-
chr1,33464248,33466349,TLR12P,.,+
chr1,33470644,33472745,ZSCAN20,.,+
chr1,33510742,33512843,ENSG00000235907,.,-
chr1,33836522,33838623,HSPD1P14,.,+
chr1,33858474,33860575,HMGB4,.,+
chr1,33866952,33869053,CSMD2-AS1,.,+
chr1,34110948,34113049,RNA5SP42,.,+
chr1,34163841,34165942,CSMD2,.,-
chr1,34164882,34166983,C1orf94,.,+
chr1,34275291,34277392,ENSG00000270241,.,-
chr1,34667693,34669794,MIR552,.,-
chr1,34683731,34685832,ENSG00000287703,.,-
chr1,34753046,34755147,GJB5,.,+
chr1,34757739,34759840,GJB4,.,+
chr1,34779213,34781314,GJB3,.,+
chr1,34786096,34788197,ENSG00000255811,.,-
chr1,34790998,34793099,GJA4,.,+
chr1,34848693,34850794,ENSG00000230163,.,+
chr1,34857754,34859855,SMIM12,.,-
chr1,34927649,34929750,DLGAP3,.,-
chr1,34976705,34978806,GPR199P,.,-
chr1,34983312,34985413,ENSG00000284773,.,-
chr1,34983346,34985447,TMEM35B,.,-
chr1,35029740,35031841,ENSG00000271741,.,-
chr1,35029944,35032045,ZMYM6,.,-
chr1,35030171,35032272,ZMYM1,.,+
chr1,35051467,35053568,RPL12P45,.,+
chr1,35120021,35122122,EFCAB14P1,.,+
chr1,35144434,35146535,ENSG00000284640,.,-
chr1,35191445,35193546,SFPQ,.,-
chr1,35193968,35196069,Y_RNA,.,+
chr1,35266708,35268809,ZMYM4,.,+
chr1,35290497,35292598,RN7SL503P,.,-
chr1,35308273,35310374,SNORA62,.,+
chr1,35348721,35350822,RPL5P4,.,+
chr1,35364076,35366177,ZMYM4-AS1,.,-
chr1,35397996,35400097,Metazoa_SRP,.,+
chr1,35507741,35509842,ENSG00000236274,.,+
chr1,35555472,35557573,NCDN,.,+
chr1,35555949,35558050,KIAA0319L,.,-
chr1,35571313,35573414,TFAP2E,.,+
chr1,35575778,35577879,TFAP2E-AS1,.,-
chr1,35639525,35641626,PSMB2,.,-
chr1,35716893,35718994,C1orf216,.,-
chr1,35737388,35739489,ENSG00000232335,.,+
chr1,35767977,35770078,CLSPN,.,-
chr1,35806015,35808116,AGO4,.,+
chr1,35867807,35869908,AGO1,.,+
chr1,35871751,35873852,CFAP97P1,.,-
chr1,35908871,35910972,ENSG00000286899,.,-
chr1,35928114,35930215,ENSG00000271914,.,-
chr1,35928717,35930818,AGO3,.,+
chr1,36011629,36013730,ENSG00000271554,.,-
chr1,36082025,36084126,ENSG00000232862,.,-
chr1,36082093,36084194,TEKT2,.,+
chr1,36086891,36088992,ADPRS,.,+
chr1,36123221,36125322,COL8A2,.,-
